0 , 0.24434800000000004 , 7289.795170158675 , 0.2986 , 4427.207105852169
1 , 0.2553240000000001 , 6962.640021913734 , 0.3204 , 9572.40911548906
2 , 0.2614120000000001 , 7151.139872833842 , 0.3204 , 9572.40911548906
3 , 0.2599799999999999 , 6973.568286790795 , 0.323 , 7413.807220522424
4 , 0.2686479999999999 , 6807.3306894371835 , 0.323 , 7413.807220522424
5 , 0.267276 , 6861.426751945059 , 0.323 , 7413.807220522424
6 , 0.268792 , 7228.677792700797 , 0.323 , 7413.807220522424
7 , 0.26856 , 6971.812948000232 , 0.323 , 7413.807220522424
8 , 0.268476 , 6604.399403844669 , 0.323 , 7413.807220522424
9 , 0.27476800000000007 , 7331.936281123651 , 0.3236 , 9393.74431233537
9 , 0.27670799999999995 , 7136.880596942173 , 0.3536 , 5407.574387016511
