0 , 0.24520000000000003 , 7407.645221806061 , 0.2748 , 2677.4422272851584
1 , 0.2437439999999999 , 6712.256548864541 , 0.2748 , 2677.4422272851584
2 , 0.24681600000000004 , 5783.733366019879 , 0.2748 , 2677.4422272851584
3 , 0.252952 , 6128.245729753178 , 0.2748 , 2677.4422272851584
4 , 0.25772799999999996 , 5675.600940156295 , 0.2748 , 2677.4422272851584
5 , 0.25460000000000005 , 5439.522009209664 , 0.2748 , 2677.4422272851584
6 , 0.258696 , 5950.512553311979 , 0.2748 , 2677.4422272851584
7 , 0.24992799999999998 , 6665.743164699491 , 0.2748 , 2677.4422272851584
8 , 0.25688799999999995 , 5373.924127660034 , 0.2748 , 2677.4422272851584
9 , 0.2610719999999999 , 5217.636511835882 , 0.2748 , 2677.4422272851584
9 , 0.264664 , 5061.119727637739 , 0.2748 , 2677.4422272851584
