0 , 0.34979999999999983 , 10.231289232885967 , 0.41333333333333333 , 1.4618475062929852
1 , 0.3676 , 8.249395827062628 , 0.6266666666666667 , 1.1985354100655767
2 , 0.37933333333333336 , 7.801725699604217 , 0.6266666666666667 , 1.1985354100655767
3 , 0.4026666666666668 , 7.165362431055062 , 0.66 , 1.1428664864570346
4 , 0.4120000000000003 , 6.280294098810072 , 0.6066666666666667 , 1.105622941345328
5 , 0.4089333333333338 , 6.430917933734481 , 0.6066666666666667 , 1.105622941345328
6 , 0.4498000000000005 , 5.7227907600226695 , 0.4866666666666667 , 1.0613587164325784
7 , 0.45880000000000026 , 5.821983307843237 , 0.4866666666666667 , 1.0613587164325784
8 , 0.4608666666666673 , 5.459512462805679 , 0.6266666666666667 , 0.9693563293459012
9 , 0.4758666666666674 , 5.121445299086377 , 0.6266666666666667 , 0.9693563293459012
9 , 0.47153333333333414 , 5.52084550421798 , 0.7 , 0.48271027557998025
