0 , 0.3298666666666668 , 9.616337271013965 , 0.6133333333333333 , 1.3737038328215543
1 , 0.3420000000000001 , 8.089904869613052 , 0.5266666666666666 , 1.036548700944379
2 , 0.3513333333333335 , 7.550697994268123 , 0.5266666666666666 , 1.036548700944379
3 , 0.39386666666666675 , 7.812899668038732 , 0.5266666666666666 , 1.036548700944379
4 , 0.4093333333333334 , 6.745379356877663 , 0.6133333333333333 , 1.3737038328215543
5 , 0.4012 , 5.920635899714608 , 0.8333333333333334 , 0.40183294938002484
6 , 0.43839999999999973 , 4.783669311943032 , 0.8333333333333334 , 0.40183294938002484
7 , 0.4061333333333333 , 5.797507685884648 , 0.8333333333333334 , 0.40183294938002484
8 , 0.4313333333333331 , 6.3601271341773895 , 0.8333333333333334 , 0.40183294938002484
9 , 0.4467999999999998 , 6.5357723700125145 , 0.8333333333333334 , 0.40183294938002484
9 , 0.4417333333333331 , 5.750170350596543 , 0.8333333333333334 , 0.40183294938002484
